"RN","ThreAss","ThreCon","intervention","step","Asupp","Bsupp","ABsupp","Apos","Aneg","A","Bpos","Bneg","B","ABpos","ABneg","AB","sr-supporters","sr-opponents","satisfaction-rate","support-rate"
"9","0.2","1","0","18","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"11","0.4","0.2","0","3","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"4","0.2","0.4","1","66","12","26","2","3","9","0","17","9","0","2","0","0","0.6538461538461539","0.25","0.55","0.65"
"2","0.2","0.2","1","66","6","34","0","0","6","0","21","12","1","0","0","0","0.6176470588235294","0","0.525","0.85"
"10","0.2","1","1","9","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"1","0.2","0.2","0","59","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"2","0.2","0.2","1","67","6","34","0","0","6","0","21","12","1","0","0","0","0.6176470588235294","0","0.525","0.85"
"4","0.2","0.4","1","67","12","26","2","3","9","0","17","9","0","2","0","0","0.6538461538461539","0.25","0.55","0.65"
"6","0.2","0.6","1","72","14","24","2","2","11","1","20","4","0","2","0","0","0.8333333333333334","0.14285714285714285","0.6","0.6"
"9","0.2","1","0","19","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"10","0.2","1","1","10","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"11","0.4","0.2","0","4","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"8","0.2","0.8","1","68","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"6","0.2","0.6","1","73","14","24","2","2","11","1","20","4","0","2","0","0","0.8333333333333334","0.14285714285714285","0.6","0.6"
"11","0.4","0.2","0","5","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"2","0.2","0.2","1","68","6","34","0","0","6","0","21","12","1","0","0","0","0.6176470588235294","0","0.525","0.85"
"4","0.2","0.4","1","68","12","26","2","3","9","0","17","9","0","2","0","0","0.6538461538461539","0.25","0.55","0.65"
"10","0.2","1","1","11","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"9","0.2","1","0","20","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"1","0.2","0.2","0","60","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"6","0.2","0.6","1","74","14","24","2","2","11","1","20","4","0","2","0","0","0.8333333333333334","0.14285714285714285","0.6","0.6"
"11","0.4","0.2","0","6","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"2","0.2","0.2","1","69","6","34","0","0","6","0","21","12","1","0","0","0","0.6176470588235294","0","0.525","0.85"
"9","0.2","1","0","21","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"8","0.2","0.8","1","69","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"4","0.2","0.4","1","69","12","26","2","3","9","0","17","9","0","2","0","0","0.6538461538461539","0.25","0.55","0.65"
"10","0.2","1","1","12","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"6","0.2","0.6","1","75","14","24","2","2","11","1","20","4","0","2","0","0","0.8333333333333334","0.14285714285714285","0.6","0.6"
"11","0.4","0.2","0","7","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"8","0.2","0.8","1","70","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"2","0.2","0.2","1","70","6","34","0","0","6","0","21","12","1","0","0","0","0.6176470588235294","0","0.525","0.85"
"9","0.2","1","0","22","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"1","0.2","0.2","0","61","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"11","0.4","0.2","0","8","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"4","0.2","0.4","1","70","12","26","2","3","9","0","17","9","0","2","0","0","0.6538461538461539","0.25","0.55","0.65"
"6","0.2","0.6","1","76","14","24","2","2","11","1","20","4","0","2","0","0","0.8333333333333334","0.14285714285714285","0.6","0.6"
"10","0.2","1","1","13","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"8","0.2","0.8","1","71","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"2","0.2","0.2","1","71","2","38","0","0","2","0","25","12","1","0","0","0","0.6578947368421053","0","0.625","0.95"
"9","0.2","1","0","23","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"11","0.4","0.2","0","9","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"6","0.2","0.6","1","77","14","24","2","2","11","1","20","4","0","2","0","0","0.8333333333333334","0.14285714285714285","0.6","0.6"
"1","0.2","0.2","0","62","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"8","0.2","0.8","1","72","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"10","0.2","1","1","14","17","21","2","13","4","0","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"11","0.4","0.2","0","10","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"4","0.2","0.4","1","71","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"9","0.2","1","0","24","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"2","0.2","0.2","1","72","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"6","0.2","0.6","1","78","14","24","2","2","11","1","20","4","0","2","0","0","0.8333333333333334","0.14285714285714285","0.6","0.6"
"8","0.2","0.8","1","73","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"1","0.2","0.2","0","63","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"11","0.4","0.2","0","11","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"10","0.2","1","1","15","17","21","2","13","4","0","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"9","0.2","1","0","25","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"2","0.2","0.2","1","73","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"4","0.2","0.4","1","72","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"6","0.2","0.6","1","79","14","24","2","2","11","1","20","4","0","2","0","0","0.8333333333333334","0.14285714285714285","0.6","0.6"
"8","0.2","0.8","1","74","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"11","0.4","0.2","0","12","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"9","0.2","1","0","26","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"10","0.2","1","1","16","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"1","0.2","0.2","0","64","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"4","0.2","0.4","1","73","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"2","0.2","0.2","1","74","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"6","0.2","0.6","1","80","14","24","2","2","11","1","20","4","0","2","0","0","0.8333333333333334","0.14285714285714285","0.6","0.6"
"9","0.2","1","0","27","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"8","0.2","0.8","1","75","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"11","0.4","0.2","0","13","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"10","0.2","1","1","17","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"4","0.2","0.4","1","74","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"11","0.4","0.2","0","14","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"6","0.2","0.6","1","81","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
"2","0.2","0.2","1","75","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"9","0.2","1","0","28","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"10","0.2","1","1","18","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"11","0.4","0.2","0","15","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"4","0.2","0.4","1","75","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"8","0.2","0.8","1","76","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"2","0.2","0.2","1","76","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"6","0.2","0.6","1","82","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
"1","0.2","0.2","0","65","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"11","0.4","0.2","0","16","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"10","0.2","1","1","19","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"9","0.2","1","0","29","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"8","0.2","0.8","1","77","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"4","0.2","0.4","1","76","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"11","0.4","0.2","0","17","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"2","0.2","0.2","1","77","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"10","0.2","1","1","20","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"6","0.2","0.6","1","83","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
"9","0.2","1","0","30","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"11","0.4","0.2","0","18","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"4","0.2","0.4","1","77","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"8","0.2","0.8","1","78","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"1","0.2","0.2","0","66","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"2","0.2","0.2","1","78","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"9","0.2","1","0","31","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"6","0.2","0.6","1","84","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
"11","0.4","0.2","0","19","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"8","0.2","0.8","1","79","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"10","0.2","1","1","21","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"4","0.2","0.4","1","78","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"9","0.2","1","0","32","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"11","0.4","0.2","0","20","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"6","0.2","0.6","1","85","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
"2","0.2","0.2","1","79","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"9","0.2","1","0","33","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"6","0.2","0.6","1","86","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
"10","0.2","1","1","22","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"4","0.2","0.4","1","79","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"1","0.2","0.2","0","67","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"8","0.2","0.8","1","80","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"11","0.4","0.2","0","21","25","14","1","14","7","4","9","5","0","1","0","0","0.6428571428571429","0.56","0.6","0.35"
"9","0.2","1","0","34","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"2","0.2","0.2","1","80","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"6","0.2","0.6","1","87","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
"10","0.2","1","1","23","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"8","0.2","0.8","1","81","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"4","0.2","0.4","1","80","11","27","2","3","8","0","17","10","0","2","0","0","0.6296296296296297","0.2727272727272727","0.55","0.675"
"11","0.4","0.2","0","22","29","11","0","17","10","2","7","4","0","0","0","0","0.6363636363636364","0.5862068965517241","0.6","0.275"
"9","0.2","1","0","35","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"10","0.2","1","1","24","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"6","0.2","0.6","1","88","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
"2","0.2","0.2","1","81","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"1","0.2","0.2","0","68","19","21","0","13","5","1","14","7","0","0","0","0","0.6666666666666666","0.6842105263157895","0.675","0.525"
"8","0.2","0.8","1","82","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"9","0.2","1","0","36","16","22","2","13","2","1","16","5","1","2","0","0","0.7272727272727273","0.8125","0.775","0.55"
"10","0.2","1","1","25","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"11","0.4","0.2","0","23","30","10","0","18","10","2","6","4","0","0","0","0","0.6","0.6","0.6","0.25"
"6","0.2","0.6","1","89","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
"2","0.2","0.2","1","82","1","39","0","0","1","0","26","12","1","0","0","0","0.6666666666666666","0","0.65","0.975"
"4","0.2","0.4","1","81","10","28","2","3","7","0","17","9","2","2","0","0","0.6071428571428571","0.3","0.55","0.7"
"9","0.2","1","0","37","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"8","0.2","0.8","1","83","13","25","2","2","11","0","20","4","1","2","0","0","0.8","0.15384615384615385","0.6","0.625"
"10","0.2","1","1","26","17","21","2","13","3","1","15","5","1","2","0","0","0.7142857142857143","0.7647058823529411","0.75","0.525"
"11","0.4","0.2","0","24","30","10","0","18","10","2","5","5","0","0","0","0","0.5","0.6","0.575","0.25"
"6","0.2","0.6","1","90","13","25","2","2","10","1","21","4","0","2","0","0","0.84","0.15384615384615385","0.625","0.625"
